HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported
2,3,3,0,53.0,1,0.0,3377.0,0.0,193.0,5563.0,0
0,0,5,0,28.0,1,2703.0,0.0,4.0,1.0,0.0,0
1,0,1,0,51.0,1,214.0,3.0,16.0,569.0,0.0,0
1,0,0,1,23.0,1,0.0,9.0,292.0,35.0,349.0,1
1,0,1,0,20.0,1,0.0,187.0,712.0,0.0,0.0,1
1,0,1,0,16.0,1,0.0,0.0,265.0,0.0,0.0,0
1,0,2,0,21.0,1,15.0,30.0,11.0,2.0,388.0,0
1,0,2,3,19.0,1,0.0,0.0,500.0,2.0,208.0,1
2,0,6,0,33.0,1,0.0,1513.0,5.0,63.0,144.0,1
0,0,1,0,20.0,1,0.0,2.0,289.0,976.0,0.0,1
0,0,1,0,23.0,1,755.0,0.0,121.0,0.0,0.0,0
1,0,2,0,21.0,1,691.0,0.0,0.0,0.0,15.0,0
1,0,2,0,21.0,1,640.0,0.0,144.0,104.0,0.0,0
2,0,4,0,79.0,1,0.0,0.0,0.0,2210.0,2.0,0
1,0,1,1,42.0,1,0.0,168.0,0.0,113.0,461.0,0
2,0,4,2,35.0,1,54.0,493.0,12.0,6691.0,253.0,0
3,0,0,0,30.0,1,628.0,0.0,544.0,0.0,126.0,0
2,1,3,2,18.0,1,0.0,0.0,0.0,0.0,0.0,1
1,3,2,0,18.0,1,14.0,2.0,144.0,610.0,0.0,1
1,0,1,1,17.0,1,8.0,222.0,3.0,401.0,0.0,1
2,0,4,2,40.0,1,0.0,17687.0,0.0,425.0,155.0,1
2,0,0,4,28.0,1,3.0,1300.0,0.0,1250.0,1148.0,0
0,0,1,2,35.0,1,319.0,0.0,6331.0,8.0,0.0,1
0,0,5,0,44.0,1,815.0,219.0,22.0,0.0,0.0,1
1,0,1,0,14.0,1,0.0,0.0,325.0,247.0,305.0,0
1,0,2,1,54.0,1,65.0,670.0,0.0,177.0,0.0,1
1,0,2,0,23.0,1,0.0,37.0,859.0,9.0,1.0,1
1,0,0,0,53.0,1,1613.0,0.0,0.0,0.0,7.0,0
1,0,1,2,54.0,1,801.0,5.0,0.0,0.0,0.0,1
2,0,4,2,49.0,1,3.0,1108.0,2.0,5775.0,1964.0,0
2,0,0,0,33.0,1,81.0,1125.0,481.0,505.0,1261.0,0
2,1,5,0,50.0,1,0.0,0.0,0.0,0.0,0.0,1
0,0,1,0,19.0,1,631.0,0.0,834.0,304.0,0.0,0
1,0,1,1,24.0,3,312.0,227.0,50.0,0.0,0.0,0
1,1,2,2,12.0,1,0.0,0.0,0.0,0.0,0.0,1
0,0,1,0,20.0,1,3839.0,57.0,1967.0,4.0,2.0,0
1,0,1,2,22.0,1,38.0,19.0,348.0,217.0,115.0,0
2,1,4,2,46.0,1,0.0,0.0,0.0,0.0,0.0,1
0,0,1,0,13.0,1,1119.0,11.0,1326.0,0.0,0.0,1
2,0,6,0,29.0,1,0.0,4455.0,0.0,1663.0,4435.0,0
1,0,2,4,0.0,1,0.0,0.0,0.0,0.0,0.0,1
2,0,4,0,22.0,1,165.0,36.0,0.0,3044.0,556.0,0
0,0,1,0,37.0,1,27.0,0.0,1131.0,0.0,1318.0,0
0,1,1,0,36.0,1,0.0,0.0,0.0,0.0,0.0,1
1,0,1,1,21.0,1,970.0,0.0,213.0,8.0,86.0,0
1,1,2,0,45.0,3,0.0,0.0,0.0,0.0,0.0,1
2,1,3,2,27.0,1,0.0,0.0,0.0,0.0,0.0,1
2,1,3,0,35.0,1,0.0,0.0,0.0,0.0,0.0,0
1,1,2,1,2.0,1,0.0,0.0,0.0,0.0,0.0,1
1,0,1,0,44.0,1,0.0,903.0,0.0,0.0,0.0,0
2,0,5,0,27.0,2,69.0,2878.0,0.0,4232.0,3798.0,0
2,0,5,0,31.0,1,0.0,4655.0,135.0,2075.0,402.0,1
0,1,5,0,42.0,1,0.0,0.0,0.0,0.0,0.0,1
1,0,1,0,22.0,1,0.0,1.0,379.0,0.0,336.0,0
2,0,4,0,30.0,1,0.0,95.0,0.0,1202.0,5558.0,0
0,0,0,0,22.0,1,0.0,0.0,0.0,0.0,0.0,0
2,1,4,0,29.0,1,0.0,0.0,0.0,0.0,0.0,1
1,0,1,2,28.0,1,0.0,728.0,0.0,0.0,82.0,1
1,1,2,1,1.0,1,0.0,0.0,0.0,0.0,0.0,1
2,1,3,0,28.0,1,0.0,0.0,0.0,0.0,0.0,1
2,0,8,2,53.0,1,0.0,1127.0,0.0,3939.0,0.0,0
1,1,2,1,10.0,1,0.0,0.0,0.0,0.0,0.0,0
1,0,2,0,33.0,1,0.0,0.0,232.0,0.0,622.0,0
2,1,4,0,39.0,3,0.0,0.0,0.0,0.0,0.0,1
1,0,0,0,20.0,1,768.0,19.0,0.0,1.0,0.0,0
1,0,1,0,28.0,1,0.0,14.0,0.0,0.0,615.0,0
0,2,1,2,43.0,1,4.0,0.0,1834.0,1.0,66.0,0
1,0,1,1,30.0,1,1269.0,9.0,0.0,0.0,0.0,0
0,1,5,0,29.0,1,0.0,0.0,0.0,0.0,0.0,1
2,1,3,3,44.0,1,0.0,0.0,0.0,0.0,0.0,1
1,1,2,1,33.0,1,0.0,0.0,0.0,0.0,0.0,0
1,0,2,0,35.0,1,2224.0,0.0,105.0,1.0,0.0,0
1,0,2,0,23.0,1,393.0,510.0,0.0,0.0,5.0,0
1,0,2,0,0.0,1,16.0,0.0,799.0,0.0,37.0,0
2,0,6,2,42.0,1,1751.0,516.0,0.0,12.0,672.0,0
1,1,2,1,39.0,1,0.0,0.0,0.0,0.0,0.0,1
2,0,3,2,43.0,1,0.0,1706.0,0.0,274.0,2056.0,0
1,0,1,1,28.0,1,1.0,0.0,933.0,614.0,0.0,0
2,1,4,0,28.0,1,0.0,0.0,0.0,0.0,0.0,1
1,0,1,0,20.0,1,0.0,27.0,1.0,686.0,1.0,0
2,0,6,0,0.0,3,0.0,0.0,0.0,0.0,0.0,1
2,0,3,0,27.0,1,118.0,1769.0,4127.0,118.0,619.0,1
2,0,4,2,33.0,0,0.0,3095.0,0.0,197.0,40.0,1
0,0,5,1,49.0,1,1690.0,0.0,85.0,0.0,0.0,0
1,0,1,0,28.0,1,0.0,1073.0,0.0,0.0,5.0,1
2,3,4,0,14.0,1,0.0,0.0,0.0,0.0,0.0,1
1,0,1,0,55.0,1,0.0,0.0,0.0,507.0,909.0,1
1,1,2,2,15.0,2,0.0,0.0,0.0,0.0,0.0,0
1,0,1,0,17.0,1,0.0,628.0,0.0,66.0,449.0,1
1,0,0,2,28.0,1,32.0,0.0,304.0,291.0,2.0,1
2,0,4,0,38.0,1,0.0,354.0,0.0,1806.0,0.0,1
2,0,3,0,23.0,1,2.0,6748.0,0.0,23.0,0.0,1
1,0,1,0,25.0,1,113.0,0.0,0.0,1282.0,0.0,0
0,0,1,0,27.0,1,2.0,0.0,1320.0,0.0,26.0,1
1,0,1,3,22.0,1,676.0,0.0,13.0,0.0,12.0,0
1,0,0,2,50.0,1,0.0,0.0,117.0,712.0,0.0,1
2,0,8,2,35.0,0,8030.0,300.0,0.0,0.0,1436.0,0
1,1,2,1,6.0,1,0.0,0.0,0.0,0.0,0.0,1
1,0,2,0,38.0,1,190.0,1.0,616.0,0.0,0.0,1
1,0,0,0,33.0,1,44.0,630.0,18.0,96.0,0.0,0
1,0,0,0,24.0,1,0.0,10.0,758.0,0.0,20.0,0
1,1,2,2,1.0,1,0.0,0.0,0.0,0.0,0.0,1
1,0,1,0,24.0,1,0.0,0.0,594.0,95.0,0.0,1
2,1,5,0,28.0,1,0.0,0.0,0.0,0.0,0.0,1
0,0,1,0,35.0,0,1234.0,35.0,7.0,0.0,0.0,0
0,1,0,1,49.0,1,0.0,0.0,0.0,0.0,0.0,1
1,0,1,1,20.0,1,0.0,90.0,561.0,2.0,0.0,1
0,0,0,0,41.0,1,1230.0,0.0,301.0,43.0,1023.0,0
1,0,1,0,16.0,1,45.0,0.0,622.0,0.0,564.0,0
1,0,1,0,55.0,1,373.0,1.0,1.0,496.0,0.0,0
1,0,0,0,22.0,1,0.0,3.0,486.0,0.0,228.0,1
0,0,1,0,40.0,1,1268.0,0.0,0.0,0.0,0.0,0
0,1,8,0,40.0,1,0.0,0.0,0.0,0.0,0.0,1
0,0,0,0,23.0,1,821.0,0.0,863.0,664.0,0.0,0
1,0,0,0,27.0,1,0.0,1.0,667.0,897.0,43.0,0
1,0,2,0,12.0,1,0.0,0.0,0.0,0.0,0.0,1
1,0,2,4,21.0,1,33.0,126.0,0.0,461.0,0.0,0
1,0,1,1,18.0,1,0.0,525.0,0.0,0.0,84.0,1
1,0,1,0,38.0,1,35.0,0.0,0.0,0.0,713.0,0
1,1,2,2,52.0,1,0.0,0.0,0.0,0.0,0.0,1
1,0,2,0,36.0,1,9.0,247.0,0.0,482.0,16.0,0
1,0,0,0,49.0,1,20.0,0.0,0.0,769.0,0.0,0
0,1,5,2,29.0,1,0.0,0.0,0.0,0.0,0.0,1
0,1,1,4,19.0,1,0.0,0.0,0.0,0.0,0.0,1
1,1,7,1,3.0,1,0.0,0.0,0.0,0.0,0.0,1
1,3,1,0,16.0,1,0.0,769.0,0.0,0.0,7.0,1
2,0,6,0,38.0,1,34.0,2043.0,0.0,1339.0,0.0,1
1,0,1,0,16.0,1,0.0,0.0,60.0,0.0,1963.0,0
2,1,6,0,57.0,1,0.0,0.0,0.0,0.0,0.0,1
2,1,6,0,23.0,1,0.0,0.0,0.0,0.0,0.0,1
2,0,3,0,56.0,1,679.0,1126.0,0.0,33.0,3230.0,0
1,0,1,2,33.0,1,0.0,53.0,615.0,9.0,0.0,1
2,0,6,0,45.0,1,0.0,1389.0,0.0,2987.0,0.0,0
2,0,3,2,33.0,1,0.0,3676.0,0.0,1743.0,1.0,1
2,1,3,0,29.0,1,0.0,0.0,0.0,0.0,0.0,1
3,1,2,0,69.0,1,0.0,0.0,0.0,0.0,0.0,0
1,0,1,0,27.0,1,203.0,539.0,0.0,0.0,0.0,0
1,0,1,0,24.0,1,698.0,0.0,51.0,2.0,4.0,1
1,0,0,0,18.0,1,1656.0,0.0,0.0,0.0,0.0,0
2,1,0,0,33.0,1,0.0,0.0,0.0,0.0,0.0,1
2,0,4,0,50.0,1,0.0,2684.0,0.0,153.0,1751.0,0
0,0,1,0,18.0,1,490.0,355.0,298.0,245.0,0.0,0
1,0,1,2,20.0,1,719.0,0.0,10.0,0.0,0.0,0
1,0,0,1,55.0,1,0.0,465.0,277.0,48.0,0.0,1
2,0,5,0,41.0,1,0.0,1562.0,0.0,2.0,16.0,1
1,0,2,0,19.0,1,0.0,28.0,62.0,24.0,1686.0,0
0,0,7,0,36.0,1,1304.0,0.0,7.0,18.0,0.0,0
1,1,2,1,18.0,1,0.0,0.0,0.0,0.0,0.0,1
2,0,3,2,54.0,1,0.0,37.0,0.0,4689.0,0.0,0
2,0,4,0,13.0,1,0.0,9.0,0.0,0.0,5648.0,0
0,0,1,0,28.0,1,1789.0,16.0,3.0,10.0,1.0,0
2,0,0,2,37.0,1,0.0,2215.0,2.0,1294.0,274.0,0
1,0,2,0,23.0,1,0.0,0.0,0.0,44.0,1721.0,0
1,0,1,1,48.0,1,0.0,306.0,3.0,0.0,359.0,0
1,0,1,0,45.0,1,65.0,63.0,3.0,713.0,27.0,0
2,3,3,0,2.0,1,0.0,0.0,0.0,0.0,0.0,1
2,0,3,0,33.0,1,0.0,397.0,0.0,1249.0,845.0,0
2,0,3,0,5.0,1,0.0,0.0,0.0,0.0,0.0,1
1,0,1,0,22.0,1,0.0,0.0,0.0,19.0,785.0,0
2,0,4,0,52.0,1,2.0,364.0,0.0,2144.0,1804.0,0
1,0,1,1,13.0,1,0.0,14.0,857.0,0.0,72.0,0
1,0,1,0,14.0,1,16.0,0.0,0.0,712.0,149.0,0
1,0,2,0,0.0,1,22.0,226.0,0.0,0.0,633.0,0
0,1,1,4,24.0,1,0.0,0.0,0.0,0.0,0.0,1
0,0,0,0,25.0,1,1228.0,0.0,132.0,0.0,0.0,0
1,0,1,0,55.0,1,210.0,185.0,188.0,59.0,73.0,0
1,0,1,0,27.0,1,1109.0,0.0,0.0,0.0,0.0,0
1,0,1,0,27.0,1,485.0,1109.0,921.0,0.0,1.0,0
2,0,3,2,0.0,1,0.0,8162.0,1044.0,699.0,46.0,1
1,0,1,0,14.0,1,360.0,0.0,2116.0,1.0,8.0,0
1,0,1,0,45.0,1,2138.0,0.0,0.0,659.0,0.0,0
1,0,1,0,40.0,1,3.0,0.0,61.0,0.0,742.0,1
2,0,4,0,31.0,1,0.0,6670.0,217.0,625.0,20336.0,0
0,1,1,1,25.0,1,0.0,0.0,0.0,0.0,0.0,1
1,1,1,2,23.0,1,0.0,0.0,0.0,0.0,0.0,1
1,1,2,0,43.0,1,0.0,0.0,0.0,0.0,0.0,1
0,0,0,0,28.0,3,1998.0,0.0,13.0,87.0,0.0,0
2,0,5,0,32.0,1,0.0,13.0,0.0,2148.0,319.0,0
0,0,1,0,27.0,1,441.0,0.0,397.0,471.0,0.0,0
1,0,1,2,21.0,1,639.0,0.0,0.0,0.0,0.0,0
0,1,1,0,53.0,1,0.0,0.0,0.0,0.0,0.0,1
1,0,2,1,37.0,1,0.0,0.0,6.0,746.0,1.0,0
1,0,1,0,17.0,1,0.0,432.0,0.0,3003.0,0.0,0
0,0,1,2,42.0,1,1156.0,0.0,1.0,305.0,0.0,0
2,1,0,2,28.0,1,0.0,0.0,0.0,0.0,0.0,1
2,0,3,0,31.0,1,0.0,7461.0,0.0,369.0,450.0,1
1,0,1,0,51.0,1,90.0,0.0,0.0,881.0,0.0,0
2,0,3,2,28.0,0,2.0,2144.0,0.0,435.0,5872.0,0
2,0,4,0,30.0,1,14.0,12045.0,0.0,2121.0,0.0,1
1,0,2,2,50.0,1,451.0,132.0,195.0,31.0,0.0,0
0,0,1,0,31.0,1,76.0,0.0,2398.0,102.0,23.0,1
1,0,2,0,34.0,1,0.0,160.0,0.0,611.0,44.0,0
1,0,2,0,23.0,1,14.0,0.0,437.0,103.0,333.0,1
1,0,2,0,31.0,1,0.0,0.0,185.0,584.0,0.0,0
2,0,0,2,30.0,1,278.0,3300.0,0.0,8145.0,2519.0,0
3,1,2,2,3.0,1,0.0,0.0,0.0,0.0,0.0,1
1,0,1,3,24.0,1,0.0,96.0,0.0,597.0,0.0,0
1,0,2,0,55.0,1,694.0,0.0,1.0,87.0,0.0,0
2,0,4,2,44.0,0,3010.0,26.0,0.0,62.0,904.0,0
2,0,6,0,20.0,1,2.0,4754.0,0.0,246.0,31.0,1
1,0,0,0,38.0,1,4.0,0.0,0.0,0.0,1679.0,0
0,3,1,0,28.0,1,274.0,0.0,693.0,944.0,0.0,0
1,0,1,0,20.0,1,0.0,0.0,422.0,0.0,0.0,1
0,0,0,0,30.0,1,138.0,0.0,208.0,952.0,0.0,0
1,0,1,0,24.0,1,711.0,0.0,0.0,59.0,57.0,0
1,0,0,1,24.0,1,61.0,0.0,0.0,0.0,1495.0,0
0,0,1,0,21.0,1,32.0,0.0,1008.0,0.0,0.0,1
1,0,1,2,23.0,1,217.0,378.0,19.0,1.0,12.0,0
2,1,6,0,45.0,1,0.0,0.0,0.0,0.0,0.0,1
0,0,0,0,28.0,1,1146.0,0.0,47.0,0.0,105.0,1
0,0,1,0,21.0,1,838.0,45.0,455.0,0.0,0.0,0
2,0,3,0,27.0,1,0.0,2987.0,2.0,3072.0,67.0,0
1,0,1,0,38.0,1,22.0,9.0,40.0,732.0,0.0,0
1,0,2,0,40.0,1,0.0,0.0,14.0,785.0,10.0,0
1,3,0,0,19.0,1,0.0,0.0,0.0,0.0,0.0,1
0,0,1,0,32.0,1,47.0,0.0,2552.0,0.0,0.0,1
1,0,2,2,16.0,1,1612.0,4.0,0.0,184.0,0.0,0
2,0,3,2,35.0,1,4.0,3857.0,324.0,899.0,375.0,0
0,0,1,4,31.0,1,1511.0,0.0,310.0,0.0,0.0,0
1,0,0,0,21.0,1,42.0,606.0,1.0,38.0,100.0,0
1,0,2,0,27.0,1,82.0,157.0,429.0,238.0,1.0,0
1,0,1,0,25.0,1,2029.0,1.0,0.0,0.0,121.0,0
0,1,1,0,25.0,1,0.0,0.0,0.0,0.0,0.0,1
2,0,4,0,54.0,1,0.0,793.0,0.0,87.0,1567.0,0
2,0,3,0,30.0,1,0.0,760.0,234.0,2761.0,81.0,0
0,0,1,0,42.0,1,554.0,0.0,1168.0,0.0,275.0,0
1,0,1,0,30.0,1,0.0,575.0,180.0,4.0,44.0,0
1,0,2,0,55.0,1,62.0,0.0,0.0,0.0,0.0,0
2,1,3,2,30.0,1,0.0,0.0,0.0,0.0,0.0,1
1,0,0,0,18.0,1,0.0,30.0,0.0,756.0,5.0,0
0,1,1,0,34.0,3,0.0,0.0,0.0,0.0,0.0,1
0,0,0,0,18.0,1,1218.0,0.0,34.0,1095.0,0.0,0
1,0,2,0,3.0,1,0.0,0.0,0.0,0.0,0.0,1
0,1,0,0,43.0,1,0.0,0.0,0.0,0.0,0.0,1
0,0,1,0,34.0,1,2130.0,0.0,1.0,1.0,0.0,0
0,0,0,0,23.0,1,1610.0,2.0,465.0,0.0,0.0,0
1,0,1,0,39.0,1,17.0,334.0,708.0,17.0,366.0,0
0,0,5,0,73.0,1,799.0,0.0,190.0,68.0,0.0,0
2,0,3,0,49.0,1,0.0,1757.0,0.0,797.0,567.0,1
2,0,3,2,47.0,1,0.0,140.0,0.0,85.0,3970.0,0
1,0,1,2,25.0,1,0.0,0.0,1.0,735.0,25.0,0
1,0,1,0,22.0,1,0.0,0.0,441.0,0.0,423.0,0
1,1,2,0,22.0,1,0.0,0.0,0.0,0.0,0.0,0
2,0,6,0,56.0,1,153.0,1750.0,0.0,334.0,1539.0,0
2,1,3,0,27.0,1,0.0,0.0,0.0,0.0,0.0,1
1,1,2,0,71.0,1,0.0,0.0,0.0,0.0,0.0,1
1,0,2,0,22.0,1,6.0,21.0,0.0,782.0,0.0,0
1,0,1,0,24.0,1,462.0,0.0,0.0,0.0,240.0,0
1,0,2,1,25.0,1,2.0,2762.0,552.0,0.0,1391.0,0
2,0,5,2,25.0,1,698.0,4978.0,0.0,146.0,0.0,1
2,0,4,2,26.0,3,1432.0,1283.0,0.0,178.0,5034.0,0
4,0,2,0,29.0,1,0.0,0.0,0.0,0.0,0.0,0
1,0,1,0,26.0,1,621.0,1.0,98.0,11.0,135.0,0
1,0,0,1,43.0,1,0.0,168.0,3.0,0.0,452.0,1
2,0,6,2,31.0,0,0.0,2461.0,0.0,51.0,2141.0,0
1,0,1,0,18.0,1,1.0,56.0,0.0,602.0,205.0,0
0,0,1,0,27.0,1,103.0,1.0,49.0,2421.0,24.0,0
1,0,1,2,13.0,1,4.0,99.0,1.0,0.0,595.0,0
0,0,1,0,39.0,1,5327.0,0.0,290.0,0.0,0.0,0
1,0,1,0,31.0,1,2703.0,21.0,0.0,0.0,1.0,0
2,1,5,2,35.0,1,0.0,0.0,0.0,0.0,0.0,1
1,1,2,4,40.0,1,0.0,0.0,0.0,0.0,0.0,1
1,0,1,0,22.0,1,142.0,1307.0,0.0,0.0,0.0,0
2,1,4,0,59.0,1,0.0,0.0,0.0,0.0,0.0,1
1,0,2,0,31.0,1,198.0,0.0,591.0,0.0,164.0,1
1,1,2,1,48.0,1,0.0,0.0,0.0,0.0,0.0,0
0,0,5,0,50.0,0,828.0,0.0,572.0,1367.0,0.0,0
0,1,0,0,37.0,1,0.0,0.0,0.0,0.0,0.0,0
1,0,1,0,13.0,1,101.0,12.0,184.0,780.0,0.0,0
0,0,1,0,41.0,1,239.0,1.0,1048.0,0.0,0.0,1
1,1,2,0,23.0,1,0.0,0.0,0.0,0.0,0.0,0
0,1,1,2,50.0,1,0.0,0.0,0.0,0.0,0.0,1
1,0,1,0,17.0,1,0.0,823.0,0.0,1168.0,14.0,0
4,1,2,1,16.0,1,0.0,0.0,0.0,0.0,0.0,1
1,0,1,0,40.0,1,0.0,0.0,0.0,822.0,2.0,0
1,1,2,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0
1,0,1,0,27.0,1,93.0,0.0,0.0,0.0,772.0,0
2,1,3,2,13.0,1,0.0,0.0,0.0,0.0,0.0,1
2,1,4,3,53.0,1,0.0,0.0,0.0,0.0,0.0,1
1,0,1,2,15.0,1,0.0,20.0,816.0,39.0,1.0,0
0,0,5,0,19.0,1,2006.0,0.0,0.0,0.0,0.0,1
0,0,1,2,4.0,1,0.0,0.0,0.0,0.0,0.0,1
1,0,0,0,20.0,1,0.0,25.0,0.0,0.0,803.0,1
1,0,2,1,41.0,1,413.0,0.0,0.0,7.0,347.0,0
1,0,2,1,60.0,1,0.0,31.0,6.0,223.0,356.0,0
0,0,1,0,24.0,1,737.0,37.0,1682.0,0.0,0.0,0
1,0,2,0,17.0,1,0.0,0.0,0.0,1806.0,0.0,0
2,0,3,2,34.0,1,0.0,2612.0,1.0,131.0,2714.0,0
0,0,1,2,33.0,1,840.0,642.0,402.0,21.0,0.0,0
2,1,5,0,25.0,1,0.0,0.0,0.0,0.0,0.0,1
2,3,4,0,31.0,1,0.0,0.0,0.0,0.0,0.0,1
1,0,2,0,24.0,1,0.0,1725.0,0.0,0.0,0.0,1
2,0,3,0,13.0,1,0.0,100.0,12253.0,6.0,80.0,1
2,0,3,0,51.0,1,0.0,3571.0,106.0,0.0,0.0,1
0,0,0,0,37.0,1,0.0,0.0,0.0,0.0,0.0,0
2,0,4,0,56.0,1,0.0,7447.0,0.0,253.0,35.0,1
0,0,1,0,3.0,1,0.0,0.0,0.0,0.0,0.0,1
2,0,3,0,37.0,1,636.0,333.0,0.0,205.0,67.0,0
2,0,4,0,27.0,1,390.0,1377.0,0.0,2809.0,4914.0,0
1,0,1,0,28.0,1,766.0,0.0,1.0,258.0,26.0,1
1,3,2,1,21.0,1,0.0,0.0,0.0,0.0,0.0,0
2,0,0,0,20.0,1,0.0,7759.0,18.0,4925.0,12685.0,0
2,0,4,2,27.0,1,0.0,6924.0,849.0,149.0,1166.0,1
2,1,3,2,26.0,1,0.0,0.0,0.0,0.0,0.0,1
0,3,1,2,22.0,1,0.0,0.0,0.0,0.0,0.0,1
2,0,4,0,31.0,2,0.0,1983.0,0.0,172.0,52.0,1
1,0,0,0,18.0,1,0.0,625.0,0.0,0.0,356.0,0
2,0,4,0,29.0,1,3215.0,1211.0,4.0,7.0,417.0,1
0,0,1,0,37.0,1,528.0,0.0,1598.0,62.0,0.0,1
1,0,1,0,55.0,1,1028.0,18.0,0.0,0.0,0.0,0
2,0,3,2,41.0,1,0.0,320.0,4333.0,1313.0,51.0,0
1,0,2,0,13.0,1,244.0,0.0,100.0,423.0,14.0,0
2,0,4,0,35.0,1,0.0,7636.0,0.0,353.0,705.0,1
1,0,2,0,22.0,1,593.0,34.0,0.0,0.0,0.0,0
2,0,0,0,60.0,1,0.0,307.0,0.0,484.0,1967.0,0
1,0,2,0,48.0,1,719.0,1.0,65.0,0.0,24.0,0
0,0,5,0,54.0,1,704.0,0.0,431.0,0.0,47.0,0
2,1,4,0,17.0,1,0.0,0.0,0.0,0.0,0.0,1
1,0,2,0,28.0,1,0.0,508.0,334.0,0.0,46.0,1
1,0,2,0,19.0,1,73.0,0.0,0.0,813.0,2.0,0
0,0,5,0,42.0,1,999.0,0.0,49.0,0.0,11.0,0
2,0,3,0,47.0,1,1.0,734.0,28.0,78.0,3471.0,0
1,0,1,2,15.0,1,0.0,40.0,0.0,0.0,839.0,0
1,0,1,1,29.0,1,25.0,0.0,2.0,0.0,657.0,0
0,0,0,0,20.0,1,984.0,1.0,921.0,0.0,0.0,0
0,1,1,0,31.0,1,0.0,0.0,0.0,0.0,0.0,1
2,1,5,2,33.0,0,0.0,0.0,0.0,0.0,0.0,1
1,0,1,0,21.0,1,17.0,427.0,31.0,257.0,0.0,1
2,0,4,2,19.0,1,0.0,0.0,0.0,2.0,9.0,1
2,0,4,0,60.0,1,19.0,7316.0,0.0,0.0,1781.0,1
1,0,1,1,17.0,1,0.0,1381.0,2.0,0.0,0.0,0
1,0,1,0,19.0,1,0.0,1428.0,0.0,1.0,19.0,1
2,2,3,0,17.0,1,0.0,0.0,0.0,0.0,0.0,1
1,0,1,0,38.0,1,32.0,1163.0,0.0,52.0,1935.0,0
1,0,1,0,28.0,1,900.0,0.0,0.0,0.0,1.0,0
1,0,2,0,28.0,1,282.0,8.0,337.0,0.0,0.0,0
1,0,1,0,30.0,1,1120.0,0.0,0.0,0.0,794.0,0
0,0,5,0,16.0,1,2116.0,0.0,350.0,0.0,901.0,0
4,1,7,0,11.0,1,0.0,0.0,0.0,0.0,0.0,1
1,0,1,0,24.0,1,0.0,0.0,0.0,838.0,193.0,0
1,0,0,0,60.0,1,943.0,53.0,0.0,0.0,0.0,0
1,0,1,4,41.0,1,256.0,109.0,0.0,340.0,0.0,0
0,1,0,0,52.0,1,0.0,0.0,0.0,0.0,0.0,0
0,0,0,0,16.0,1,915.0,0.0,221.0,234.0,0.0,0
1,3,1,1,29.0,1,5.0,598.0,0.0,0.0,0.0,0
0,0,0,0,63.0,1,1172.0,0.0,1.0,0.0,0.0,0
1,0,2,0,19.0,1,0.0,0.0,0.0,804.0,5.0,0
0,0,1,0,37.0,1,1094.0,2.0,26.0,34.0,1.0,0
1,0,2,1,34.0,1,0.0,0.0,693.0,3.0,77.0,1
2,1,3,2,51.0,2,0.0,0.0,0.0,0.0,0.0,1
0,0,0,0,30.0,1,522.0,0.0,0.0,0.0,27.0,1
1,0,1,2,13.0,1,880.0,0.0,0.0,0.0,0.0,0
1,0,2,1,8.0,1,0.0,0.0,0.0,0.0,0.0,1
2,0,6,2,25.0,1,0.0,145.0,1359.0,492.0,205.0,0
1,0,0,0,25.0,1,0.0,38.0,0.0,847.0,112.0,0
2,0,4,0,36.0,0,530.0,5085.0,1.0,146.0,872.0,1
1,0,1,2,31.0,1,0.0,611.0,2.0,4.0,22.0,0
1,0,1,2,42.0,1,0.0,218.0,0.0,481.0,2.0,0
2,1,4,0,60.0,1,0.0,0.0,0.0,0.0,0.0,1
1,0,1,0,18.0,1,0.0,35.0,661.0,0.0,63.0,1
2,0,4,0,24.0,1,0.0,3385.0,826.0,9.0,793.0,1
1,0,2,3,20.0,1,0.0,1.0,34.0,0.0,774.0,0
1,0,2,0,38.0,1,0.0,0.0,0.0,1714.0,0.0,0
1,0,1,0,24.0,1,0.0,464.0,321.0,0.0,90.0,1
1,0,1,0,24.0,1,1231.0,0.0,0.0,1.0,3.0,1
2,0,3,1,36.0,0,2.0,6504.0,0.0,98.0,4.0,1
0,0,8,0,28.0,1,3.0,0.0,0.0,327.0,2054.0,0
1,0,2,0,1.0,1,0.0,0.0,0.0,0.0,0.0,1
1,3,2,0,45.0,1,1796.0,0.0,4.0,0.0,5.0,0
0,0,5,0,65.0,1,588.0,196.0,272.0,0.0,0.0,1
2,0,0,0,26.0,1,0.0,1638.0,0.0,476.0,226.0,0
2,0,5,2,26.0,1,0.0,304.0,0.0,3998.0,0.0,0
1,0,1,0,21.0,1,0.0,0.0,496.0,430.0,0.0,0
2,0,3,2,26.0,1,0.0,8160.0,205.0,0.0,438.0,1
3,1,2,0,28.0,1,0.0,0.0,0.0,0.0,0.0,1
0,0,1,0,36.0,1,108.0,0.0,941.0,861.0,0.0,0
1,0,2,0,21.0,1,550.0,0.0,61.0,4.0,5.0,0
1,0,1,0,30.0,1,4.0,0.0,442.0,2441.0,0.0,0
1,0,1,0,27.0,1,0.0,686.0,0.0,101.0,9.0,1
1,0,2,0,36.0,1,0.0,17.0,204.0,559.0,3.0,0
1,1,8,0,56.0,1,0.0,0.0,0.0,0.0,0.0,0
